Carimbo de data/hora,Avaliador,Equipe avaliada,Aliança,Partida:,Robô operacional,Mobilidade (autônomo),"Peças de jogo (autônomo): 
Pontuou na ROW inferior","Peças de jogo (autônomo): 
Pontuou na ROW do meio","Peças de jogo (autônomo): 
Pontuou na ROW do topo",Robô contato com a charge station (autonômo):,"Peças de jogo (teleoperado): 
Pontuou na ROW inferior","Peças de jogo (teleoperado): 
Pontuou na ROW do meio","Peças de jogo (teleoperado): 
Pontuou na ROW do topo",Robô contato com a charge station (teleoperado):,"Link (teleoperado):
3 NODES adjacentes com peças de jogo pontuando","Park (teleoperado):
Todos os bumpers do robô dentro da sua comunidade sem estar DOCKED","Coopertion bonus (qualificatória):
Ao menos 3 PEÇAS DE JOGO foram pontuadas em cada CO-OP GRID da aliança","Activation bonus (qualificatória):
Ao menos 26 pontos foram ganhos com a CHARGE STATION durante o período autonômo e/ou endgame",Resultado final (qualificatória):,Pontuação de penalidade da aliança oposta:
16/03/2023 18:26:55,1,9066 | Cavalo Vendado,Vermelho,Prática,Não,Sim,1,0,0,Não fez contato,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Não,Não,Equipe perdeu,5
17/03/2023 08:54:27,6,9050 | Tucanus,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,1,2,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Sim,Não,Não,Equipe ganhou,0
17/03/2023 08:54:36,3,9164 | Tech Vikings,Vermelho,Qualificatória,Sim,Não,0,0,0,DOCKED e NÃO ENGAGED (robô em contato com a charge station),1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,10
17/03/2023 08:54:47,2,9085 | SESI SENAI MEGA HARPY,Vermelho,Qualificatória,Sim,Não,0,0,0,Não fez contato,1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,0
17/03/2023 08:54:48,8,9087 | steamachines,Vermelho,Prática,Sim,Sim,0,0,0,Não fez contato,0,0,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,
17/03/2023 08:55:04,4,9219 | Nine Tails,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,1,3,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Sim,Sim,Não,Equipe ganhou,0
17/03/2023 09:04:59,5,9168 | AGROBOT,Azul,Qualificatória,Temporariamente,Não,0,0,0,Não fez contato,0,0,4,Não fez contato,1,Sim,Não,Não,Equipe perdeu,0
17/03/2023 09:05:03,6,9165 | Starbots FRC,Azul,Qualificatória,Sim,Sim,0,0,1,Não fez contato,0,0,3,Não fez contato,1,Sim,Sim,Não,Equipe perdeu,0
17/03/2023 09:05:31,8,9199 | SESI SENAI SHARKS,Vermelho,Qualificatória,Sim,Sim,1,0,0,Não fez contato,1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Não,Não,Equipe ganhou,
17/03/2023 09:05:56,1,9046 | SESI SENAI BBTECH,Vermelho,Qualificatória,Não,Não,0,0,0,Não fez contato,1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe ganhou,0
17/03/2023 09:06:18,3,5800 | Magic Island Robotics,Vermelho,Qualificatória,Sim,Não,0,0,0,DOCKED e NÃO ENGAGED (robô em contato com a charge station),2,1,0,Não fez contato,2,Não,Não,Não,Equipe ganhou,0
17/03/2023 09:17:15,8,9045 | North Lions SESI/SENAI,Vermelho,Qualificatória,Temporariamente,Não,1,0,0,Não fez contato,0,0,0,Não fez contato,0,Sim,Não,Não,Equipe ganhou,
17/03/2023 09:18:51,4,9196 | Steel Claw Robotics,Azul,Qualificatória,Temporariamente,Sim,0,0,0,Não fez contato,1,0,0,Não fez contato,0,Sim,Não,Não,Equipe perdeu,0
17/03/2023 09:18:55,5,9178 | Cyber One,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,1,2,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,34
17/03/2023 09:19:39,9,8882 | Infinity BR,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,0,0,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,34
17/03/2023 09:19:44,2,9110 | Atomiic,Vermelho,Qualificatória,Temporariamente,Sim,0,0,0,Não fez contato,1,0,0,Não fez contato,3,Não,Não,Não,Equipe ganhou,0
17/03/2023 09:20:19,1,6404 | Brazilian Storm,Vermelho,Qualificatória,Não,Não,0,0,1,Não fez contato,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe ganhou,34
17/03/2023 09:28:07,2,9162 | ALL MIGHT,Vermelho,Qualificatória,Sim,Não,1,0,0,Não fez contato,0,1,0,Não fez contato,0,Não,Não,Sim,Equipe ganhou,0
17/03/2023 09:29:03,4,9169 | AGROTECH,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,0,0,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,
17/03/2023 09:28:25,3,7563 | SESI SENAI MEGAZORD,Vermelho,Qualificatória,Sim,Não,0,0,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,0,2,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Não,Sim,Equipe ganhou,
17/03/2023 09:28:37,1,1860 | Alphabots,Vermelho,Qualificatória,Não,Sim,1,0,0,Não fez contato,1,0,2,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Não,Sim,Equipe ganhou,0
17/03/2023 09:28:43,9,349175 | BrainMachine-FRC,Azul,Qualificatória,Sim,Não,1,0,0,Não fez contato,1,1,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,0
17/03/2023 09:36:25,6,9066 | Cavalo Vendado,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,2,0,3,DOCKED e NÃO ENGAGED (robô em contato com a charge station),1,Sim,Sim,Não,Equipe ganhou,0
17/03/2023 09:36:30,2,6902 | STRIKE,Vermelho,Qualificatória,Sim,Não,1,0,0,Não fez contato,0,0,1,Não fez contato,0,Sim,Não,Não,Equipe perdeu,2
17/03/2023 09:37:29,3,9200 | SESI SENAI STARDUST,Vermelho,Qualificatória,Sim,Não,0,0,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,0,3,Não fez contato,0,Sim,Não,Não,Equipe perdeu,10
17/03/2023 09:37:43,9,8066 | WOLF ARMY ROBOTICS,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,1,0,1,Não fez contato,1,Não,Sim,Não,Equipe ganhou,0
17/03/2023 09:38:02,4,9047 | SESI SENAI SC TechMaker Robotics,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,0,0,1,Não fez contato,1,Sim,Sim,Não,Equipe ganhou,10
17/03/2023 09:39:15,8,9302 | Northstar,Vermelho,Qualificatória,Sim,Não,0,0,0,Não fez contato,1,0,1,Não fez contato,0,Sim,Não,Não,Equipe perdeu,
17/03/2023 09:54:02,6,9195 | Team ProdiXy,Azul,Qualificatória,Não,Não,0,0,0,Não fez contato,0,0,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,0
17/03/2023 09:54:25,9,9163 | HYDRA,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,0,0,0,Não fez contato,2,Não,Sim,Não,Equipe perdeu,0
17/03/2023 09:54:36,8,8276 | ETECHNOLOGY#8276,Vermelho,Qualificatória,Sim,Não,0,0,0,Não fez contato,1,0,0,DOCKED e NÃO ENGAGED (robô em contato com a charge station),1,Não,Sim,Sim,Equipe ganhou,
17/03/2023 09:54:49,1,1772 | The Brazilian Trail Blazers,Vermelho,Qualificatória,Não,Não,0,1,0,Não fez contato,1,1,0,Não fez contato,1,Sim,Sim,Sim,Equipe ganhou,0
17/03/2023 09:54:50,5,7567 | SESI SENAI OCTOPUS,Azul,Qualificatória,Não,Não,0,0,0,Não fez contato,1,0,4,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Sim,Não,Equipe perdeu,
17/03/2023 09:55:41,3,7565 | SESI SENAI ROBONATICOS,Vermelho,Qualificatória,Sim,Não,0,0,1,DOCKED e NÃO ENGAGED (robô em contato com a charge station),3,2,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Não,Sim,Equipe ganhou,5
17/03/2023 10:05:42,6,1156 | Under Control,Azul,Qualificatória,Sim,Sim,0,1,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,4,2,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Sim,Sim,Sim,Equipe ganhou,0
17/03/2023 10:06:08,3,9261 | Under Pressure,Vermelho,Qualificatória,Sim,Não,1,0,0,Não fez contato,1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,
17/03/2023 10:06:17,4,7033 | Roosters,Azul,Qualificatória,Sim,Não,1,0,0,Não fez contato,0,1,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Sim,Sim,Equipe ganhou,22
17/03/2023 10:06:37,2,9218 | Alpha Technology,Azul,Qualificatória,Temporariamente,Não,0,0,0,Não fez contato,1,4,0,Não fez contato,0,Sim,Não,Não,Equipe perdeu,3
17/03/2023 10:06:45,1,9305 | Mont,Vermelho,Qualificatória,Não,Não,1,0,0,Não fez contato,2,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,22
17/03/2023 10:10:01,9,9048 | SESI/SENAI P0t1BOT (Potibot),Azul,Qualificatória,Sim,Não,0,1,0,Não fez contato,2,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Sim,Sim,,0
17/03/2023 10:19:04,2,9110 | Atomiic,Vermelho,Qualificatória,Temporariamente,Sim,0,0,0,Não fez contato,0,0,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,10
17/03/2023 10:19:28,8,7459 | Taubatexas Robotics,Vermelho,Qualificatória,Sim,Não,1,0,0,Não fez contato,1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Sim,Equipe perdeu,10
17/03/2023 10:19:37,9,6404 | Brazilian Storm,Azul,Qualificatória,Sim,Sim,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,0,1,Não fez contato,0,Não,Não,Não,Equipe ganhou,15
17/03/2023 10:19:42,5,9219 | Nine Tails,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,1,1,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Sim,Equipe ganhou,15
17/03/2023 10:20:05,1,8882 | Infinity BR,Vermelho,Qualificatória,Não,Não,0,0,0,Não fez contato,1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,,
17/03/2023 10:31:30,3,9196 | Steel Claw Robotics,Vermelho,Qualificatória,Temporariamente,Não,0,0,0,Não fez contato,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,
17/03/2023 10:32:07,2,9162 | ALL MIGHT,Vermelho,Qualificatória,Sim,Sim,1,0,0,Não fez contato,0,1,0,Não fez contato,0,Sim,Não,Não,Equipe perdeu,2
17/03/2023 10:32:14,9,5800 | Magic Island Robotics,Azul,Qualificatória,Sim,Não,0,0,1,Não fez contato,0,1,1,Não fez contato,2,Não,Não,Não,Equipe ganhou,0
17/03/2023 10:32:47,4,9085 | SESI SENAI MEGA HARPY,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,2,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Não,Não,Equipe ganhou,0
17/03/2023 10:40:12,6,8066 | WOLF ARMY ROBOTICS,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,2,0,0,Não fez contato,2,Sim,Sim,Não,Equipe perdeu,10
17/03/2023 10:40:26,8,9199 | SESI SENAI SHARKS,Vermelho,Qualificatória,Sim,Sim,1,0,0,Não fez contato,2,0,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Sim,Sim,Equipe ganhou,
17/03/2023 10:40:48,3,9169 | AGROTECH,Vermelho,Qualificatória,Sim,Não,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Sim,Sim,Equipe ganhou,
17/03/2023 10:40:57,9,9046 | SESI SENAI BBTECH,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,1,2,0,Não fez contato,2,Não,Sim,Não,Equipe perdeu,10
17/03/2023 10:41:25,1,9047 | SESI SENAI SC TechMaker Robotics,Vermelho,Qualificatória,Não,Sim,0,0,1,Não fez contato,1,0,2,Não fez contato,1,Sim,Sim,Sim,Equipe ganhou,0
17/03/2023 10:50:03,2,9087 | steamachines,Vermelho,Qualificatória,Sim,Não,0,0,0,Não fez contato,0,0,0,Não fez contato,1,Não,Sim,Não,Equipe perdeu,3
17/03/2023 10:50:07,6,1860 | Alphabots,Azul,Qualificatória,Sim,Sim,0,0,1,Não fez contato,2,0,2,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Sim,Sim,Equipe ganhou,0
17/03/2023 10:50:09,8,9045 | North Lions SESI/SENAI,Vermelho,Qualificatória,Sim,Não,1,0,0,Não fez contato,0,0,0,Não fez contato,1,Sim,Não,Não,Equipe perdeu,
17/03/2023 10:51:02,1,7565 | SESI SENAI ROBONATICOS,Vermelho,Qualificatória,Não,Sim,0,0,1,Não fez contato,1,3,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Sim,Não,Equipe perdeu,
17/03/2023 10:51:14,4,1772 | The Brazilian Trail Blazers,Azul,Qualificatória,Temporariamente,Não,0,0,0,Não fez contato,2,1,0,Não fez contato,0,Sim,Sim,Não,Equipe ganhou,0
17/03/2023 10:58:17,8,9163 | HYDRA,Vermelho,Qualificatória,Não,Não,0,0,0,Não fez contato,0,0,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,
17/03/2023 10:58:58,3,9261 | Under Pressure,Vermelho,Qualificatória,Sim,Não,1,0,0,Não fez contato,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,
17/03/2023 10:59:23,5,9218 | Alpha Technology,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,1,1,0,Não fez contato,1,Não,Não,Não,Equipe ganhou,
17/03/2023 10:59:35,4,7563 | SESI SENAI MEGAZORD,Azul,Qualificatória,Sim,Não,0,0,1,Não fez contato,2,0,4,DOCKED e NÃO ENGAGED (robô em contato com a charge station),2,Não,Sim,Não,Equipe ganhou,
17/03/2023 11:00:07,1,6902 | STRIKE,Vermelho,Qualificatória,Não,Não,1,0,0,Não fez contato,0,0,0,Não fez contato,0,Sim,Não,Não,Equipe perdeu,0
17/03/2023 11:07:27,3,9302 | Northstar,Vermelho,Qualificatória,Temporariamente,Não,0,0,0,Não fez contato,0,1,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,10
17/03/2023 11:07:37,5,9166 | TecRobot,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,1,0,0,Não fez contato,1,Não,Não,Não,Equipe ganhou,0
17/03/2023 11:07:43,6,9066 | Cavalo Vendado,Azul,Qualificatória,Temporariamente,Sim,0,0,1,Não fez contato,2,0,0,Não fez contato,1,Não,Sim,Não,,0
17/03/2023 11:07:46,2,9048 | SESI/SENAI P0t1BOT (Potibot),Vermelho,Qualificatória,Sim,Não,0,1,0,Não fez contato,1,1,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,2
17/03/2023 11:07:52,4,9305 | Mont,Azul,Qualificatória,Sim,Não,1,0,0,Não fez contato,0,2,1,Não fez contato,0,Sim,Sim,Não,Equipe ganhou,10
17/03/2023 11:07:58,1,9168 | AGROBOT,Vermelho,Qualificatória,Não,Sim,1,0,0,Não fez contato,0,1,1,Não fez contato,0,Não,Não,Não,Equipe perdeu,10
17/03/2023 11:17:19,3,9195 | Team ProdiXy,Vermelho,Qualificatória,Não,Não,0,0,0,Não fez contato,0,0,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,
17/03/2023 11:17:44,4,1156 | Under Control,Azul,Qualificatória,Sim,Sim,0,1,0,DOCKED e NÃO ENGAGED (robô em contato com a charge station),0,3,2,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),3,Não,Sim,Sim,Equipe ganhou,15
17/03/2023 11:17:50,6,7567 | SESI SENAI OCTOPUS,Azul,Qualificatória,Sim,Sim,0,0,1,Não fez contato,1,0,3,Não fez contato,3,Sim,Sim,Sim,Equipe ganhou,0
17/03/2023 11:18:08,2,7033 | Roosters,Vermelho,Qualificatória,Sim,Sim,1,0,0,Não fez contato,0,0,1,Não fez contato,0,Não,Não,Não,Equipe perdeu,0
17/03/2023 11:18:42,8,9050 | Tucanus,Vermelho,Qualificatória,Sim,Não,0,0,0,Não fez contato,1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,
17/03/2023 11:27:13,2,7459 | Taubatexas Robotics,Vermelho,Qualificatória,Sim,Não,1,0,0,Não fez contato,1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,2
17/03/2023 11:27:18,9,9047 | SESI SENAI SC TechMaker Robotics,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,1,0,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Sim,Não,Equipe ganhou,0
17/03/2023 11:27:30,4,9110 | Atomiic,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,1,0,1,Não fez contato,2,Sim,Sim,Sim,Equipe ganhou,
17/03/2023 11:27:30,6,9047 | SESI SENAI SC TechMaker Robotics,Azul,Qualificatória,Sim,Sim,0,0,1,Não fez contato,1,0,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Sim,Sim,Não,Equipe ganhou,0
17/03/2023 11:27:38,8,9046 | SESI SENAI BBTECH,Vermelho,Qualificatória,Sim,Sim,0,0,0,Não fez contato,1,1,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,39
17/03/2023 11:28:15,1,9165 | Starbots FRC,Vermelho,Qualificatória,Não,Não,0,0,0,Não fez contato,0,0,2,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe perdeu,39
17/03/2023 11:35:58,3,9087 | steamachines,Vermelho,Qualificatória,Sim,Sim,0,0,0,Não fez contato,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Não,Não,Equipe perdeu,5
17/03/2023 11:36:24,8,9219 | Nine Tails,Vermelho,Qualificatória,Sim,Sim,1,0,0,Não fez contato,1,3,1,Não fez contato,0,Não,Não,Não,,
17/03/2023 11:36:42,4,1860 | Alphabots,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,0,0,2,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Sim,Sim,Equipe ganhou,5
17/03/2023 11:36:45,6,6404 | Brazilian Storm,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Sim,Sim,Equipe ganhou,5
17/03/2023 11:37:02,9,5800 | Magic Island Robotics,Azul,Qualificatória,Sim,Não,0,0,1,Não fez contato,0,2,2,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Sim,Sim,Equipe ganhou,5
17/03/2023 11:37:18,2,8066 | WOLF ARMY ROBOTICS,Vermelho,Qualificatória,Sim,Não,0,0,0,Não fez contato,2,1,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,5
17/03/2023 11:43:58,8,9163 | HYDRA,Vermelho,Qualificatória,Sim,Sim,0,0,0,Não fez contato,0,0,0,Não fez contato,0,Sim,Não,Não,,
17/03/2023 11:44:22,9,9199 | SESI SENAI SHARKS,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,1,0,1,Não fez contato,1,Sim,Sim,Não,Equipe perdeu,5
17/03/2023 11:44:36,2,9200 | SESI SENAI STARDUST,Vermelho,Qualificatória,Sim,Não,0,0,1,DOCKED e NÃO ENGAGED (robô em contato com a charge station),0,0,2,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe ganhou,0
17/03/2023 11:44:39,5,9261 | Under Pressure,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,0,1,1,DOCKED e NÃO ENGAGED (robô em contato com a charge station),2,Não,Não,Não,Equipe perdeu,5
17/03/2023 11:44:55,1,9162 | ALL MIGHT,Vermelho,Qualificatória,Não,Sim,1,0,0,Não fez contato,1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe ganhou,0
17/03/2023 11:46:30,4,7565 | SESI SENAI ROBONATICOS,Azul,Qualificatória,Sim,Não,0,0,1,DOCKED e NÃO ENGAGED (robô em contato com a charge station),2,2,0,Não fez contato,1,Não,Sim,Não,Equipe perdeu,0
17/03/2023 11:50:56,8,9049 | SESI SENAI STEAMPUNK MONKEY FRC,Vermelho,Qualificatória,Sim,Não,0,0,0,Não fez contato,0,0,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,
17/03/2023 11:52:01,4,9302 | Northstar,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,1,2,0,Não fez contato,1,Sim,Sim,Não,Equipe ganhou,5
17/03/2023 11:52:03,3,9169 | AGROTECH,Vermelho,Qualificatória,Sim,Não,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,1,0,Não fez contato,1,Sim,Não,Não,Equipe perdeu,
17/03/2023 11:52:20,9,9045 | North Lions SESI/SENAI,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Sim,Não,Equipe ganhou,0
17/03/2023 11:52:21,5,9302 | Northstar,Azul,Qualificatória,Temporariamente,Não,0,0,0,Não fez contato,0,1,2,Não fez contato,1,Sim,Sim,Não,Equipe ganhou,0
17/03/2023 11:52:49,2,8276 | ETECHNOLOGY#8276,Vermelho,Qualificatória,Sim,Não,0,0,0,Não fez contato,1,0,0,Não fez contato,0,Sim,Não,Não,Equipe perdeu,0
17/03/2023 12:00:29,9,6902 | STRIKE,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,0,1,0,DOCKED e NÃO ENGAGED (robô em contato com a charge station),0,Não,Não,Não,Equipe perdeu,15
17/03/2023 12:00:42,1,9050 | Tucanus,Vermelho,Qualificatória,Não,Sim,0,0,0,Não fez contato,0,1,2,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),3,Não,Sim,Não,Equipe ganhou,
17/03/2023 12:00:48,2,9048 | SESI/SENAI P0t1BOT (Potibot),Vermelho,Qualificatória,Sim,Não,0,1,0,Não fez contato,0,2,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Não,Não,Equipe ganhou,0
17/03/2023 12:01:26,4,9196 | Steel Claw Robotics,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,0,0,0,DOCKED e NÃO ENGAGED (robô em contato com a charge station),0,Não,Não,Não,Equipe perdeu,
17/03/2023 12:01:27,3,7567 | SESI SENAI OCTOPUS,Vermelho,Qualificatória,Sim,Não,0,0,1,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,0,4,Não fez contato,2,Sim,Não,Não,Equipe ganhou,
17/03/2023 12:04:00,5,9066 | Cavalo Vendado,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,2,0,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,
17/03/2023 13:05:33,9,9178 | Cyber One,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,2,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe ganhou,5
17/03/2023 13:06:06,5,7563 | SESI SENAI MEGAZORD,Azul,Qualificatória,Sim,Não,0,0,1,DOCKED e NÃO ENGAGED (robô em contato com a charge station),0,0,4,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,Não,Não,Não,Equipe ganhou,5
17/03/2023 13:07:28,4,9085 | SESI SENAI MEGA HARPY,Azul,Qualificatória,Sim,Não,0,1,0,Não fez contato,0,0,0,Não fez contato,0,Não,Não,Não,Equipe perdeu,5
17/03/2023 13:08:12,8,8882 | Infinity BR,Vermelho,Qualificatória,Sim,Sim,0,0,0,Não fez contato,0,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Sim,Sim,Equipe perdeu,22
17/03/2023 13:08:38,3,1156 | Under Control,Vermelho,Qualificatória,Sim,Não,0,1,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),0,5,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Sim,Sim,Equipe ganhou,22
17/03/2023 13:13:33,9,349175 | BrainMachine-FRC,Azul,Qualificatória,Sim,Sim,0,0,0,Não fez contato,1,2,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Sim,Não,Equipe perdeu,10
17/03/2023 13:13:36,3,9218 | Alpha Technology,Vermelho,Qualificatória,Temporariamente,Não,0,0,0,Não fez contato,3,0,0,Não fez contato,2,Sim,Não,Não,Equipe ganhou,
17/03/2023 13:13:47,4,9195 | Team ProdiXy,Azul,Qualificatória,Temporariamente,Não,0,0,0,Não fez contato,0,0,0,Não fez contato,1,Sim,Sim,Não,Equipe ganhou,10
17/03/2023 13:14:12,5,1772 | The Brazilian Trail Blazers,Azul,Qualificatória,Sim,Não,0,0,0,Não fez contato,0,3,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),1,Não,Sim,Não,Equipe perdeu,10
17/03/2023 13:14:52,2,9168 | AGROBOT,Vermelho,Qualificatória,Sim,Sim,1,0,0,Não fez contato,1,0,0,DOCKED e ENGAGED (robô em contato com a charge station nivelada em conjunto com os outros robôs),2,Não,Não,Não,Equipe ganhou,0
